image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1.jpg,3.4878653e-05,5.64509e-06,4.2709446e-05,1.5407648e-05,0.99035126,2.2893958e-06,1.4417717e-05,1.5362926e-05,3.852454e-05,1.6136793e-05,0.0013024689,3.3440647e-05,0.00019929503,2.0555985e-05,6.53971e-05,0.005075932,7.133742e-06,3.0001569e-05,0.0021353106,1.5283751e-05,5.970113e-06,5.3862796e-06,0.00045774446,1.6226128e-05,4.09926e-06,1.4286934e-05,4.1355183e-06,2.2636743e-05,4.8353445e-06,4.3198965e-05
Img-2.jpg,0.00037334175,0.007767765,0.0007654531,0.05731737,0.00022638481,0.0037454446,0.0014638075,0.0005345457,0.0008390234,0.00034677362,0.0016317663,0.0060060825,0.000104137456,0.003984829,0.0059371735,0.0003061567,0.01230187,0.0022594428,0.00072195847,0.32902423,0.010789735,0.023505066,0.0031865013,0.014218389,0.47319636,0.002093362,0.033167448,0.002996367,0.00042099762,0.00076821673
Img-3.jpg,0.0018048016,0.0005267667,0.00039719365,0.0024380314,0.024343815,0.0005134507,0.0023021218,7.060587e-05,0.00232149,5.065124e-05,0.004943308,0.026794413,0.00039292464,0.00039330797,0.0020913116,0.3065187,0.0013298301,0.00031491445,0.01640666,0.0002736708,0.0011952714,0.00037324688,0.59193873,0.002802116,0.00019391865,0.00035698796,0.0034372804,0.00028080776,0.00041343475,0.0047802464
Img-4.jpg,5.0035076e-05,0.0041690893,0.00026030553,0.0003002955,6.401928e-05,0.0011690146,0.0001638967,0.00036198206,1.684032e-05,0.00063310255,6.62409e-05,0.00014582167,9.648575e-06,0.0001927541,0.00059810834,2.6123525e-05,0.0010885847,0.00072686106,1.485983e-05,0.0017513561,0.9458301,0.001967672,1.7860524e-05,4.3205804e-05,0.010180839,0.0015296343,0.002623066,7.906687e-06,0.025532538,0.00045824438
Img-5.jpg,0.0002912527,0.21023224,0.009718489,0.00016961552,0.00079746754,0.13490781,0.00581439,0.027727721,0.00040538234,0.054968353,0.0016521398,0.0011384152,4.8120146e-05,0.0029268027,0.07636422,0.00035678255,0.030162988,0.004333121,0.00074767397,0.0058554146,0.05340885,0.330746,4.8326547e-05,0.00028106847,0.0034713564,0.0057501392,0.0023998476,0.0004548359,0.034182176,0.00063897745
Img-6.jpg,0.00010147745,9.615713e-05,0.0009830337,0.000110991685,0.0001211969,1.7891023e-05,0.00014308417,9.610317e-06,5.344009e-05,1.953111e-05,0.0003810378,0.0015431766,4.2338783e-05,0.0013651456,0.0007447168,0.00018876704,9.666042e-05,0.0019079691,4.2500156e-05,1.5020704e-05,0.0002784116,5.4456435e-05,0.0015017211,0.9757692,7.3639654e-05,0.00018936222,5.5867637e-05,0.013824533,0.00010212705,0.00016691821
Img-7.jpg,0.0059017413,0.0014556686,0.00084999134,0.00030720112,0.0032815465,0.0004467044,8.586021e-05,0.00028177592,0.0014615053,0.0012395381,0.004427241,9.081766e-05,0.004984151,0.0001106328,0.00060251635,0.964623,0.000758352,9.192123e-05,0.0030501315,8.973101e-05,0.00018626738,0.00011863995,0.0005627849,0.00021111852,5.2256244e-05,0.0007747682,0.0019504428,5.763271e-05,0.00053844927,0.0014076515
Img-8.jpg,0.0044966363,0.00013288906,0.0007025502,0.00012576766,0.0001411111,3.577285e-05,2.801448e-05,0.000108413435,0.0003003823,0.00015938934,0.0002642709,0.0007939662,0.98336756,9.9538716e-05,3.275462e-05,0.00059025263,0.00012763776,0.00026457477,0.00040400933,4.223836e-05,8.390657e-06,7.4098825e-05,0.0064532654,0.0006301215,0.00013764812,6.4188316e-05,2.2617645e-05,0.0003197806,2.3031142e-05,4.9134927e-05
Img-9.jpg,5.434702e-05,0.0005001769,0.0003764623,9.929164e-05,0.95709276,1.5054075e-05,7.350031e-05,3.5541074e-05,3.0835625e-05,0.0001321945,0.00650422,8.174154e-05,0.00043892162,0.00017346951,0.0019655763,0.017284902,0.00016969335,0.00036932682,0.012521195,0.00018402937,0.00011252698,3.338816e-05,0.00085936475,2.3383436e-05,6.6492644e-06,0.00018755811,0.00020396203,0.00028316892,3.3552806e-05,0.00015321937
Img-10.jpg,5.137703e-06,8.6767636e-07,5.834811e-07,6.6247126e-06,4.256067e-07,5.4039324e-06,3.0632607e-06,4.146788e-05,0.9998891,1.9076188e-06,3.954844e-07,4.2204857e-07,5.5700402e-06,1.5610461e-06,3.3565604e-07,2.727375e-06,2.4901142e-06,3.9900723e-07,1.3238367e-05,7.6014476e-07,2.6740615e-06,3.3708116e-06,3.5756939e-06,3.3091278e-06,2.867554e-07,8.747769e-07,3.3277217e-07,1.0426127e-06,9.0705817e-07,1.1944861e-06
Img-11.jpg,0.0005259841,4.8421025e-05,0.0004028159,5.857034e-05,0.09730329,3.7221052e-05,0.00014136838,0.00030625804,0.00048443268,6.845294e-05,0.0017561251,0.0046196133,0.002140916,0.00016479807,0.00034275532,0.1539574,0.00015668765,2.3052457e-05,0.7026274,0.00023082212,1.0648817e-05,5.6196484e-05,0.03304512,8.892826e-05,2.3932023e-05,9.8282275e-05,0.0004613894,0.0006484002,6.436197e-05,0.00010630831
Img-12.jpg,4.9093637e-06,3.975728e-06,2.7046256e-06,0.00018349328,6.324664e-07,0.000106710555,1.5421525e-05,0.00010593406,1.9822244e-05,3.8235075e-06,4.1983844e-06,2.2234915e-06,1.4858838e-05,2.0825722e-05,4.7798176e-06,5.7271745e-07,1.746105e-05,5.9053045e-06,6.6213397e-06,0.97398275,2.7161863e-05,9.004124e-05,1.5054527e-06,7.042789e-06,0.025247978,1.6941254e-05,8.09769e-05,2.7714293e-06,7.667042e-06,1.0280252e-05
Img-13.jpg,0.9773885,0.0002389705,0.00018008515,0.00040846926,0.00011898282,0.004156215,7.336669e-05,0.00048430424,0.00020798859,0.00216554,2.5132718e-05,4.905889e-05,0.0045707314,9.358415e-05,7.0385824e-05,0.0003882477,0.00016294818,5.942521e-05,8.5858075e-05,8.356423e-06,0.00010072482,0.00017426725,0.00010222157,3.8156486e-05,0.0014380874,0.0007971003,0.00010213367,0.000264377,0.0059898086,5.697594e-05
Img-14.jpg,2.7438173e-05,8.1868006e-05,0.00020486403,2.8198841e-05,1.545586e-05,3.3886954e-05,0.00016251132,1.3789703e-05,2.5809108e-05,8.793786e-06,6.60952e-05,0.00227435,1.1085506e-05,0.005214394,0.00029260016,1.9286663e-06,8.2558276e-05,0.0011638192,1.8274714e-05,1.11491945e-05,8.052723e-05,1.8518313e-05,0.00017868404,0.9387139,2.4985506e-05,4.873113e-05,2.624611e-05,0.051099762,4.1305266e-05,2.8440641e-05
Img-15.jpg,1.0786082e-05,0.000594194,0.004096255,0.000533637,4.234708e-06,5.27672e-05,6.5370536e-05,1.1754645e-05,0.0001567697,2.5805319e-05,0.0003910887,0.00041943428,6.482196e-06,0.0007854668,0.0010826584,4.681118e-06,0.00043145995,0.053693105,1.093674e-05,2.8767521e-05,0.0025875343,0.0005978455,4.3325792e-05,0.9290964,4.3725813e-05,1.8310424e-05,4.660812e-05,0.0045238333,0.0005635048,7.325217e-05
Img-16.jpg,0.00661098,0.09326131,0.033971887,0.006265089,0.00017929754,0.00045880978,0.00044651315,0.0020785942,0.0010509915,0.00016228844,0.00047951518,0.0016477151,0.0006231083,0.0005790194,0.0101671005,0.0004955025,0.16529807,0.44065487,0.00013387718,0.00094518,0.0016543029,0.029141191,0.000751939,0.0051432233,0.00054894143,0.00042826444,0.0010063096,0.014587336,0.17877756,0.0024511977
Img-17.jpg,3.487411e-06,0.000102630656,4.19983e-06,1.9494514e-06,2.156552e-06,8.709071e-05,3.1414248e-07,6.9361435e-05,6.4788464e-06,0.9989379,1.8031224e-05,3.632001e-07,1.6834701e-05,7.2380913e-06,4.948619e-06,3.451013e-05,1.3248249e-06,1.0199351e-06,9.628072e-07,1.9932181e-06,6.196726e-06,3.3600097e-07,5.573013e-07,5.6634696e-07,0.00036389858,1.4275031e-05,7.6616584e-07,3.9882066e-06,9.2445225e-06,0.00029736842
Img-18.jpg,6.824598e-07,2.750931e-05,0.00070235797,2.6847953e-05,0.00023403326,1.1454754e-05,0.0001834938,1.3341395e-05,1.4245329e-05,0.00011852076,0.9976393,1.5041462e-05,3.211804e-06,2.1095379e-05,4.386201e-05,9.968919e-05,2.4146837e-05,0.00018070861,3.7505255e-05,3.6155856e-05,0.00013036178,8.976494e-06,4.0476963e-05,0.00013417334,9.6519525e-06,1.45440645e-05,2.5226296e-05,5.2047304e-05,1.6713348e-05,0.00013463093
Img-19.jpg,0.03479413,0.0021440962,0.0046999124,0.0008369248,0.020392612,0.0005507253,0.0019029237,0.00047531282,0.0019363249,0.0025124883,0.0013018139,0.002312756,0.0039553554,0.005551959,0.0010274735,0.8859645,0.0003881109,0.0011578285,0.0073844483,0.0016746296,0.0005499824,0.0002707591,0.0080454545,0.00065668084,0.0019589078,0.005363736,0.00017215469,0.00055715546,0.0006186196,0.0008421968
