image_id,antelope,bat,beaver,bobcat,buffalo,chihuahua,chimpanzee,collie,dalmatian,german+shepherd,grizzly+bear,hippopotamus,horse,killer+whale,mole,moose,mouse,otter,ox,persian+cat,raccoon,rat,rhinoceros,seal,siamese+cat,spider+monkey,squirrel,walrus,weasel,wolf
Img-1.jpg,8.838646e-07,4.358615e-08,1.9867011e-06,1.6591422e-06,0.9998769,4.0493543e-08,3.0670023e-08,3.1271998e-07,2.1468306e-07,1.4950797e-06,1.2714796e-05,2.516506e-06,7.1282334e-06,3.328382e-07,1.3458342e-06,1.9229168e-05,1.9190612e-08,7.0807147e-07,6.25701e-05,1.7358004e-06,2.7078735e-07,6.0942847e-07,3.9737565e-06,3.050214e-07,1.5150471e-07,1.1550971e-07,4.7756595e-07,1.9129293e-06,1.5947106e-07,1.4599831e-07
Img-2.jpg,0.00031019954,0.00016402085,0.000121825906,0.045208514,0.00058412505,0.0021041362,0.0017181223,0.0001574633,0.00014745478,0.0017986047,0.0003416215,0.0020013258,3.345883e-05,0.0008403739,9.499101e-05,0.00031035815,0.0024098791,0.002382504,4.5259218e-05,0.07912624,0.0019469211,0.0010128095,0.0116875945,0.002727716,0.8268758,3.426947e-05,0.01415574,0.0012447544,8.0877726e-05,0.00033302573
Img-3.jpg,0.0049957647,2.1773758e-05,9.247084e-07,0.003261084,0.0076134484,1.7907787e-05,9.4025454e-05,5.1883515e-05,0.00012296479,7.0444953e-06,0.0016995175,0.00011277396,2.4329795e-05,3.7380665e-05,1.9166571e-05,0.026191367,3.8602857e-06,1.5810681e-05,3.134336e-05,6.630885e-05,0.0001223089,3.6411882e-05,0.95001215,4.1051226e-05,2.1762432e-06,1.009794e-06,5.543723e-06,8.6881073e-07,1.601644e-05,0.0053737913
Img-4.jpg,1.4748472e-06,4.2365158e-05,7.5519483e-06,4.8247684e-06,3.477766e-06,2.4367086e-05,5.1308503e-05,3.6170393e-06,2.9896777e-05,1.7158502e-05,2.067695e-06,3.826353e-06,2.106672e-06,2.5090078e-06,8.5226005e-05,2.505991e-07,2.7968752e-05,5.516318e-05,6.9861323e-07,9.9675024e-05,0.99067944,0.00044268084,5.729857e-07,7.58967e-05,0.005156786,0.0001984537,0.0001462788,1.7458461e-06,0.0027981212,3.4475295e-05
Img-5.jpg,1.9529543e-07,0.00043049554,9.062657e-06,2.2851486e-08,3.21255e-05,0.00095573434,5.061442e-06,0.00028731042,2.1510483e-05,0.0006785145,8.12397e-06,5.2076797e-05,5.2360303e-07,2.7278185e-05,0.9123743,2.0374487e-06,0.0028147954,4.4005446e-06,7.6216675e-06,0.00016274567,0.001042061,0.07714787,8.3370395e-08,7.280793e-06,2.048184e-05,7.23143e-05,6.0678976e-05,3.2378464e-06,0.0037674352,4.6053146e-06
Img-6.jpg,3.8846136e-07,2.5163738e-08,1.8224441e-06,4.2632976e-07,1.2392259e-06,2.2762842e-07,6.16596e-08,3.421516e-07,3.7627203e-07,1.2294109e-06,1.6514947e-05,4.3212436e-05,2.8948554e-07,4.6887403e-06,2.228115e-06,7.5915835e-08,9.119706e-08,1.7766181e-06,2.2266671e-07,4.8409294e-07,4.879165e-06,1.1633309e-05,2.07985e-06,0.99910945,2.1961027e-07,1.596051e-07,1.5696553e-06,0.00078875915,1.7829856e-07,5.353668e-06
Img-7.jpg,0.0021930076,1.2642792e-05,0.00024881773,5.959666e-07,1.954389e-05,1.9554657e-06,1.2082437e-06,1.8215067e-05,2.4808307e-05,0.00015329698,0.00020334733,1.0347575e-06,0.00041333857,9.656201e-07,2.3635448e-06,0.9966346,2.1504165e-05,1.1111442e-06,6.410349e-06,5.7213447e-07,4.345651e-07,1.0171492e-06,3.242967e-06,5.036152e-07,1.6682469e-07,2.2522001e-06,2.0709238e-06,7.559175e-08,7.723406e-07,3.0107763e-05
Img-8.jpg,0.00016366271,5.9067946e-07,2.4698477e-06,2.214447e-06,5.7982726e-07,7.502166e-08,1.5154656e-06,5.8679467e-07,1.2544955e-05,6.9259677e-06,4.6017738e-07,7.727942e-06,0.9997608,1.2701113e-07,1.9547775e-08,7.0264864e-06,1.5989181e-07,8.7017395e-07,4.2920074e-06,1.281345e-06,6.0466503e-09,1.7570899e-07,1.2488982e-05,7.817724e-06,2.4197193e-06,4.2354773e-07,3.8644498e-07,2.7464012e-07,3.245456e-07,1.7191417e-06
Img-9.jpg,2.8238023e-07,2.548417e-06,3.631513e-05,5.437724e-07,0.99984753,1.6100522e-08,5.388745e-08,9.284387e-08,2.993756e-08,2.9236682e-07,1.8007217e-05,5.923492e-07,1.1811161e-06,2.4919564e-07,6.908951e-05,6.086586e-06,7.936996e-08,5.983636e-07,8.292516e-06,1.5241081e-06,3.1199775e-06,2.1091243e-08,7.599744e-07,2.2284644e-07,2.0084679e-08,5.7372387e-07,1.7416305e-06,9.3562775e-08,9.784365e-09,1.4240757e-08
Img-10.jpg,1.7024558e-08,5.054973e-08,1.9990537e-07,5.9537378e-08,5.3689186e-10,1.9957174e-08,3.647611e-07,3.897542e-07,0.9999966,5.8951702e-08,5.4250022e-09,7.322674e-09,1.9260652e-08,2.538531e-07,1.866884e-07,2.0288821e-08,9.084931e-08,7.64766e-10,5.470211e-07,5.9393983e-09,3.8683822e-08,4.585291e-08,5.884636e-07,9.2686925e-08,1.7787685e-09,1.2147263e-08,1.3148227e-09,1.4445558e-07,2.9894306e-08,1.19043925e-07
